,at_air_won,at_air_won_perc,at_att_combination,at_contr_att,at_corner,at_cross,at_drible,at_drible_suc,at_fouls,at_goals,at_id,at_key_passes,at_name,at_otbor,at_otbor_perc,at_own_goal,at_pass_long,at_pass_short,at_pass_vrazrez,at_passes_acc,at_passes_in_row_avg,at_penalty,at_possession,at_shot_blocked,at_shot_in_target,at_shot_miss,at_stand_pol,at_steal,at_touches,at_vinos,at_wc_rating_avg,ht_air_won,ht_air_won_perc,ht_att_combination,ht_contr_att,ht_corner,ht_cross,ht_drible,ht_drible_suc,ht_fouls,ht_goals,ht_id,ht_key_passes,ht_name,ht_otbor,ht_otbor_perc,ht_own_goal,ht_pass_long,ht_pass_short,ht_pass_vrazrez,ht_passes_acc,ht_passes_in_row_avg,ht_penalty,ht_possession,ht_shot_blocked,ht_shot_in_target,ht_shot_miss,ht_stand_pol,ht_steal,ht_touches,ht_vinos,ht_wc_rating_avg,link,match_date,match_id,season
0,13,0.4300000000000001,7.0,0.0,5,15.0,8,53,12.0,3.0,277,5,Пескара,19,61,1.0,62.0,385.0,0.0,76,4.0,0.0,41.3,2,5,2,2.0,19,636,17,6.39,17,0.57,10.0,1.0,7,19.0,12,80,20.0,5.0,72,14,Торино,14,64,0.0,52.0,577.0,0.0,84,5.0,0.0,58.7,5,9,5,8.0,14,833,23,7.2,https://ru.whoscored.com/Matches/1115246/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%9F%D0%B5%D1%81%D0%BA%D0%B0%D1%80%D0%B0,2017-2-12,1115246,2016/2017
0,14,0.5,14.0,2.0,3,24.0,6,67,7.0,3.0,267,17,Кьево,23,74,0.0,68.0,587.0,0.0,86,6.0,1.0,62.5,1,7,11,2.0,15,855,33,7.31,14,0.5,12.0,0.0,6,25.0,8,44,16.0,1.0,2889,10,Сассуоло,7,54,0.0,69.0,310.0,0.0,75,3.0,0.0,37.5,4,5,4,1.0,12,554,31,6.31,https://ru.whoscored.com/Matches/1115241/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE-%D0%9A%D1%8C%D0%B5%D0%B2%D0%BE,2017-2-12,1115241,2016/2017
0,20,0.53,5.0,0.0,2,8.0,13,62,14.0,0.0,272,5,Эмполи,15,48,0.0,50.0,415.0,0.0,82,5.0,0.0,47.9,1,3,2,1.0,13,659,23,6.57,18,0.47,15.0,1.0,9,37.0,16,80,21.0,2.0,75,18,Интер М,19,59,0.0,68.0,410.0,0.0,84,5.0,0.0,52.1,6,8,6,4.0,13,682,11,7.38,https://ru.whoscored.com/Matches/1115242/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C-%D0%AD%D0%BC%D0%BF%D0%BE%D0%BB%D0%B8,2017-2-12,1115242,2016/2017
0,16,0.64,13.0,0.0,3,13.0,14,82,12.0,3.0,300,16,Аталанта,28,70,0.0,61.0,586.0,0.0,89,6.0,0.0,63.0,5,5,11,8.0,13,853,25,7.47,9,0.36,7.0,0.0,6,18.0,12,75,15.0,1.0,1285,6,Палермо,24,63,0.0,54.0,315.0,0.0,79,4.0,0.0,37.0,3,5,5,6.0,14,558,12,6.46,https://ru.whoscored.com/Matches/1115239/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0,2017-2-12,1115239,2016/2017
0,13,0.5700000000000001,6.0,0.0,4,10.0,9,100,14.0,1.0,71,8,Болонья,20,59,0.0,79.0,252.0,0.0,72,4.0,0.0,35.9,1,2,7,4.0,19,544,44,6.58,10,0.43,14.0,0.0,11,46.0,14,61,12.0,3.0,271,12,Сампдория,12,57,1.0,28.0,530.0,3.0,84,4.0,1.0,64.1,6,5,8,4.0,5,772,12,6.75,https://ru.whoscored.com/Matches/1115240/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F,2017-2-12,1115240,2016/2017
0,8,0.38,9.0,1.0,1,11.0,10,71,14.0,2.0,87,9,Ювентус,13,62,0.0,64.0,591.0,2.0,88,7.0,0.0,62.9,2,3,8,3.0,16,837,28,7.21,13,0.62,8.0,0.0,6,15.0,8,67,20.0,0.0,78,8,Кальяри,16,62,0.0,65.0,312.0,0.0,74,4.0,0.0,37.1,5,3,6,6.0,14,525,11,6.21,https://ru.whoscored.com/Matches/1115244/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81,2017-2-12,1115244,2016/2017
0,14,0.61,18.0,0.0,14,47.0,11,65,15.0,2.0,73,17,Фиорентина,9,60,0.0,44.0,700.0,2.0,93,7.0,0.0,77.0,4,4,14,4.0,2,936,9,6.77,9,0.39,3.0,0.0,1,7.0,6,60,10.0,1.0,277,4,Пескара,18,62,0.0,66.0,164.0,0.0,65,3.0,0.0,23.0,1,3,0,1.0,5,388,34,6.47,https://ru.whoscored.com/Matches/1115516/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9F%D0%B5%D1%81%D0%BA%D0%B0%D1%80%D0%B0-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0,2017-2-1,1115516,2016/2017
0,6,0.6,12.0,1.0,0,9.0,15,71,9.0,7.0,276,12,Наполи,5,63,0.0,71.0,511.0,5.0,87,6.0,0.0,52.8,2,9,3,1.0,9,723,14,7.61,4,0.4,11.0,0.0,3,14.0,3,100,10.0,1.0,71,11,Болонья,13,46,0.0,56.0,464.0,0.0,87,6.0,1.0,47.2,3,7,7,5.0,12,635,4,5.7,https://ru.whoscored.com/Matches/1115224/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8,2017-2-4,1115224,2016/2017
0,10,0.36,5.0,0.0,3,14.0,10,77,12.0,1.0,271,5,Сампдория,24,60,0.0,60.0,246.0,0.0,72,3.0,1.0,32.9,1,3,3,1.0,8,523,39,6.99,18,0.64,16.0,0.0,8,27.0,16,55,16.0,0.0,80,14,Милан,18,64,0.0,86.0,539.0,1.0,84,5.0,0.0,67.1,7,6,7,4.0,7,830,23,6.51,https://ru.whoscored.com/Matches/1115225/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F,2017-2-5,1115225,2016/2017
0,13,0.48,3.0,0.0,9,25.0,8,89,7.0,1.0,2889,5,Сассуоло,12,55,0.0,85.0,322.0,1.0,68,3.0,0.0,43.8,1,3,3,4.0,21,601,31,6.98,14,0.52,12.0,0.0,8,29.0,10,91,14.0,0.0,278,13,Дженоа,6,43,0.0,62.0,468.0,0.0,78,4.0,0.0,56.2,4,4,8,4.0,12,717,19,6.45,https://ru.whoscored.com/Matches/1115226/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE,2017-2-5,1115226,2016/2017
0,18,0.51,7.0,0.0,3,18.0,15,68,24.0,1.0,72,7,Торино,12,55,0.0,76.0,380.0,0.0,76,4.0,1.0,55.8,4,4,1,1.0,5,633,34,6.55,17,0.49,8.0,0.0,2,14.0,10,77,17.0,1.0,272,7,Эмполи,10,40,0.0,63.0,301.0,0.0,70,4.0,0.0,44.2,0,2,8,2.0,10,549,26,6.57,https://ru.whoscored.com/Matches/1115227/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%AD%D0%BC%D0%BF%D0%BE%D0%BB%D0%B8-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE,2017-2-5,1115227,2016/2017
0,17,0.4,7.0,0.0,6,32.0,14,78,21.0,0.0,86,9,Удинезе,9,69,0.0,61.0,279.0,2.0,75,4.0,0.0,47.3,4,1,7,5.0,13,559,29,6.73,25,0.6,3.0,0.0,5,16.0,4,50,20.0,0.0,267,5,Кьево,15,52,0.0,71.0,330.0,1.0,73,4.0,0.0,52.7,2,0,4,3.0,9,577,32,6.59,https://ru.whoscored.com/Matches/1115228/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9A%D1%8C%D0%B5%D0%B2%D0%BE-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5,2017-2-5,1115228,2016/2017
0,18,0.64,13.0,0.0,4,18.0,9,56,16.0,6.0,77,16,Лацио,22,76,0.0,67.0,484.0,0.0,85,6.0,0.0,55.5,2,10,5,4.0,10,739,13,7.59,10,0.36,11.0,0.0,2,13.0,7,47,12.0,2.0,277,10,Пескара,20,69,0.0,56.0,388.0,0.0,80,4.0,1.0,44.5,2,6,6,2.0,11,615,8,6.18,https://ru.whoscored.com/Matches/1115223/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9F%D0%B5%D1%81%D0%BA%D0%B0%D1%80%D0%B0-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE,2017-2-5,1115223,2016/2017
0,12,0.52,2.0,0.0,4,22.0,9,50,18.0,0.0,78,3,Кальяри,22,65,0.0,44.0,381.0,2.0,76,4.0,0.0,45.8,3,0,1,2.0,17,631,17,6.4,11,0.48,9.0,0.0,6,19.0,12,55,18.0,2.0,300,10,Аталанта,23,72,0.0,57.0,456.0,0.0,83,5.0,0.0,54.2,4,5,4,4.0,28,733,15,7.27,https://ru.whoscored.com/Matches/1115219/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8,2017-2-5,1115219,2016/2017
0,22,0.45,6.0,0.0,2,18.0,9,56,24.0,0.0,779,3,Кротоне,25,74,0.0,69.0,260.0,1.0,64,3.0,0.0,38.2,2,0,7,3.0,13,529,30,6.4,27,0.55,8.0,0.0,3,19.0,9,53,12.0,1.0,1285,7,Палермо,18,67,0.0,81.0,459.0,1.0,76,4.0,0.0,61.8,3,4,4,3.0,6,740,22,6.88,https://ru.whoscored.com/Matches/1115220/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE-%D0%9A%D1%80%D0%BE%D1%82%D0%BE%D0%BD%D0%B5,2017-2-5,1115220,2016/2017
0,11,0.38,6.0,1.0,8,25.0,8,53,16.0,0.0,75,10,Интер М,13,57,0.0,42.0,438.0,0.0,82,4.0,0.0,52.0,4,2,6,5.0,13,684,15,6.41,18,0.62,11.0,0.0,6,20.0,10,77,14.0,1.0,87,11,Ювентус,25,76,0.0,74.0,370.0,2.0,80,5.0,0.0,48.0,3,6,5,3.0,13,641,23,7.09,https://ru.whoscored.com/Matches/1115222/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C,2017-2-5,1115222,2016/2017
0,14,0.33,6.0,0.0,3,8.0,4,36,8.0,1.0,267,6,Кьево,24,63,0.0,82.0,299.0,1.0,73,3.0,0.0,39.1,3,2,2,1.0,17,602,46,7.17,28,0.67,21.0,0.0,10,41.0,14,54,16.0,0.0,77,21,Лацио,19,83,0.0,70.0,497.0,1.0,84,5.0,0.0,60.9,7,8,13,7.0,7,802,9,6.76,https://ru.whoscored.com/Matches/1115201/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE-%D0%9A%D1%8C%D0%B5%D0%B2%D0%BE,2017-1-28,1115201,2016/2017
0,11,0.46,5.0,1.0,3,11.0,11,46,12.0,0.0,277,3,Пескара,15,60,0.0,47.0,377.0,0.0,79,4.0,0.0,41.1,2,4,4,4.0,19,627,24,6.28,13,0.54,12.0,1.0,11,31.0,10,83,13.0,3.0,75,14,Интер М,32,74,0.0,41.0,545.0,4.0,86,5.0,0.0,58.9,3,7,7,4.0,12,803,10,7.52,https://ru.whoscored.com/Matches/1115207/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C-%D0%9F%D0%B5%D1%81%D0%BA%D0%B0%D1%80%D0%B0,2017-1-28,1115207,2016/2017
0,13,0.5900000000000001,14.0,0.0,6,18.0,11,55,18.0,1.0,300,13,Аталанта,12,52,0.0,81.0,454.0,0.0,81,4.0,0.0,55.1,3,7,5,1.0,21,726,13,6.8,9,0.41,9.0,0.0,2,19.0,11,92,19.0,1.0,72,8,Торино,19,63,0.0,73.0,359.0,1.0,76,4.0,0.0,44.9,3,4,5,3.0,19,615,9,6.92,https://ru.whoscored.com/Matches/1115199/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0,2017-1-29,1115199,2016/2017
0,9,0.31999999999999995,8.0,0.0,2,7.0,7,70,18.0,1.0,71,6,Болонья,20,69,0.0,73.0,397.0,0.0,78,4.0,0.0,47.1,6,2,0,0.0,16,653,18,6.57,19,0.68,15.0,0.0,3,22.0,9,90,15.0,1.0,78,13,Кальяри,20,74,0.0,58.0,451.0,1.0,80,4.0,0.0,52.9,7,6,6,4.0,10,699,12,6.84,https://ru.whoscored.com/Matches/1115200/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F,2017-1-29,1115200,2016/2017
0,21,0.5800000000000001,5.0,0.0,1,16.0,6,46,14.0,1.0,272,4,Эмполи,14,58,0.0,60.0,465.0,0.0,81,4.0,0.0,57.0,1,3,1,0.0,11,710,28,6.27,15,0.42,11.0,0.0,8,29.0,10,59,13.0,4.0,779,11,Кротоне,22,79,0.0,76.0,304.0,0.0,73,3.0,1.0,43.0,2,7,5,2.0,27,582,23,7.35,https://ru.whoscored.com/Matches/1115202/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9A%D1%80%D0%BE%D1%82%D0%BE%D0%BD%D0%B5-%D0%AD%D0%BC%D0%BF%D0%BE%D0%BB%D0%B8,2017-1-29,1115202,2016/2017
0,13,0.5,4.0,0.0,0,8.0,4,67,20.0,3.0,278,4,Дженоа,11,48,0.0,66.0,324.0,0.0,72,4.0,1.0,39.9,1,3,3,2.0,6,547,26,6.54,13,0.5,15.0,1.0,5,13.0,12,75,10.0,3.0,73,16,Фиорентина,9,69,0.0,62.0,517.0,4.0,81,5.0,0.0,60.1,6,9,7,6.0,9,755,10,6.61,https://ru.whoscored.com/Matches/1115203/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0,2017-1-29,1115203,2016/2017
0,16,0.7,10.0,0.0,6,20.0,8,50,13.0,2.0,87,11,Ювентус,9,43,0.0,69.0,482.0,2.0,83,5.0,0.0,54.8,1,5,8,4.0,20,745,21,7.3,7,0.3,7.0,0.0,5,13.0,12,92,18.0,0.0,2889,6,Сассуоло,18,69,0.0,81.0,378.0,0.0,74,4.0,0.0,45.2,2,3,3,1.0,6,625,21,6.25,https://ru.whoscored.com/Matches/1115204/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81,2017-1-29,1115204,2016/2017
0,13,0.37,8.0,0.0,7,20.0,6,43,13.0,1.0,80,8,Милан,20,65,0.0,66.0,521.0,0.0,84,5.0,0.0,61.7,2,5,5,4.0,5,780,19,6.48,22,0.63,11.0,0.0,2,17.0,11,61,9.0,2.0,86,10,Удинезе,18,75,0.0,71.0,287.0,1.0,76,4.0,0.0,38.3,2,5,5,1.0,20,572,24,7.04,https://ru.whoscored.com/Matches/1115205/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD,2017-1-29,1115205,2016/2017
0,20,0.5900000000000001,12.0,0.0,7,29.0,8,50,14.0,2.0,84,11,Рома,21,64,0.0,81.0,414.0,3.0,79,5.0,0.0,59.3,2,10,4,4.0,10,697,20,6.8,14,0.41,12.0,0.0,7,23.0,12,75,20.0,3.0,271,13,Сампдория,12,60,0.0,67.0,268.0,2.0,71,3.0,0.0,40.7,2,7,9,6.0,7,536,18,6.97,https://ru.whoscored.com/Matches/1115208/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F-%D0%A0%D0%BE%D0%BC%D0%B0,2017-1-29,1115208,2016/2017
0,9,0.36,2.0,0.0,2,6.0,10,53,9.0,1.0,1285,3,Палермо,11,55,0.0,76.0,197.0,0.0,67,3.0,0.0,24.7,1,2,0,1.0,27,496,60,6.83,16,0.64,14.0,0.0,14,54.0,9,90,6.0,1.0,276,17,Наполи,18,64,0.0,57.0,726.0,1.0,87,5.0,0.0,75.3,4,10,5,5.0,8,986,8,6.86,https://ru.whoscored.com/Matches/1115206/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8-%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE,2017-1-29,1115206,2016/2017
0,19,0.5800000000000001,15.0,0.0,6,29.0,13,62,11.0,2.0,80,19,Милан,13,45,0.0,62.0,508.0,0.0,87,5.0,1.0,62.9,6,8,9,7.0,10,776,24,6.86,14,0.42,12.0,0.0,6,18.0,16,70,11.0,2.0,72,11,Торино,15,54,0.0,50.0,284.0,2.0,78,4.0,1.0,37.1,3,7,7,4.0,22,548,31,6.98,https://ru.whoscored.com/Matches/1115165/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD,2017-1-16,1115165,2016/2017
0,13,0.41,5.0,1.0,8,11.0,5,50,18.0,3.0,73,6,Фиорентина,18,78,0.0,62.0,456.0,0.0,84,5.0,1.0,52.4,3,6,1,3.0,14,695,25,7.27,19,0.59,15.0,0.0,2,32.0,5,45,18.0,0.0,267,11,Кьево,22,81,0.0,54.0,393.0,3.0,83,5.0,0.0,47.6,2,6,9,2.0,13,640,15,6.36,https://ru.whoscored.com/Matches/1115181/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9A%D1%8C%D0%B5%D0%B2%D0%BE-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0,2017-1-21,1115181,2016/2017
0,5,0.5,7.0,1.0,1,4.0,13,68,16.0,2.0,276,8,Наполи,25,68,0.0,61.0,431.0,7.0,80,5.0,0.0,42.9,1,5,3,1.0,16,671,27,6.98,5,0.5,8.0,0.0,7,23.0,12,63,15.0,1.0,80,8,Милан,11,46,0.0,81.0,565.0,0.0,87,6.0,0.0,57.1,3,4,6,5.0,9,820,10,6.46,https://ru.whoscored.com/Matches/1115184/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8,2017-1-21,1115184,2016/2017
0,6,0.5,9.0,0.0,4,18.0,12,63,19.0,0.0,77,8,Лацио,22,56,0.0,50.0,425.0,0.0,86,5.0,0.0,42.1,5,2,4,2.0,12,648,13,6.27,6,0.5,7.0,0.0,0,16.0,17,68,10.0,2.0,87,6,Ювентус,19,61,0.0,65.0,594.0,1.0,90,8.0,0.0,57.9,0,2,5,0.0,17,860,22,7.26,https://ru.whoscored.com/Matches/1115183/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE,2017-1-22,1115183,2016/2017
0,13,0.35,7.0,0.0,5,22.0,8,80,9.0,2.0,779,10,Кротоне,25,74,0.0,93.0,231.0,0.0,61,3.0,0.0,40.1,3,6,5,7.0,18,535,24,6.94,24,0.65,5.0,0.0,7,24.0,9,43,18.0,2.0,278,8,Дженоа,21,72,0.0,52.0,443.0,1.0,77,4.0,1.0,59.9,5,4,1,4.0,7,714,33,6.83,https://ru.whoscored.com/Matches/1115180/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0-%D0%9A%D1%80%D0%BE%D1%82%D0%BE%D0%BD%D0%B5,2017-1-22,1115180,2016/2017
0,17,0.53,10.0,0.0,12,35.0,16,73,13.0,1.0,75,12,Интер М,22,85,0.0,57.0,394.0,4.0,81,4.0,0.0,58.7,3,6,7,6.0,20,696,25,7.18,15,0.47,3.0,0.0,7,18.0,4,33,23.0,0.0,1285,4,Палермо,14,47,0.0,68.0,257.0,0.0,69,3.0,0.0,41.3,2,0,4,3.0,23,534,36,6.4,https://ru.whoscored.com/Matches/1115182/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C,2017-1-22,1115182,2016/2017
0,17,0.5900000000000001,12.0,0.0,6,21.0,7,58,24.0,3.0,2889,13,Сассуоло,19,83,0.0,83.0,444.0,0.0,78,4.0,0.0,55.8,3,5,8,4.0,14,727,31,7.25,12,0.41,14.0,0.0,5,17.0,4,44,12.0,1.0,277,11,Пескара,12,63,0.0,77.0,344.0,2.0,72,4.0,1.0,44.2,4,5,10,4.0,15,622,20,6.18,https://ru.whoscored.com/Matches/1115186/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%9F%D0%B5%D1%81%D0%BA%D0%B0%D1%80%D0%B0-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE,2017-1-22,1115186,2016/2017
0,10,0.45,4.0,0.0,9,23.0,13,68,11.0,0.0,72,4,Торино,13,62,0.0,59.0,421.0,0.0,81,5.0,0.0,57.0,3,2,4,5.0,15,657,22,6.37,12,0.55,3.0,1.0,2,10.0,8,67,11.0,2.0,71,6,Болонья,18,58,0.0,63.0,302.0,1.0,75,4.0,0.0,43.0,0,5,4,5.0,7,532,20,7.05,https://ru.whoscored.com/Matches/1115187/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2016-2017-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE,2017-1-22,1115187,2016/2017
